Time,ECG
0.0674999999973807,0
0.0679659999950672,0
0.0684309999996913,0
0.0688969999973779,0
0.0693619999947259,0
0.0698279999996885,0
0.0702929999970365,0
0.0707589999947231,0
0.0712239999993471,0
0.0716899999970337,0
0.0721549999943818,0
0.0726209999993443,0
0.0730859999966924,0
0.073551999994379,0
0.074016999999003,0
0.0744829999966896,0
0.0749479999940377,0
0.0754139999990002,0
0.0758789999963483,0
0.0763449999940349,0
0.0768099999986589,0
0.0772759999963455,0
0.0777410000009695,0
0.0782069999986561,0
0.0786719999960042,0
0.0791380000009667,0
0.0796029999983148,0
0.0800689999960014,0
0.0805340000006254,0
0.080999999998312,0
0.0814659999959986,0
0.0819310000006226,0
0.0823969999983092,0
0.0828619999956572,0
0.0833280000006198,0
0.0837929999979679,0
0.0842589999956544,0
0.0847240000002785,0
0.0851899999979651,0
0.0856549999953131,0
0.0861210000002757,0
0.0865859999976237,0
0.0870519999953103,0
0.0875169999999343,0
0.0879829999976209,0
0.088447999994969,0
0.0889139999999315,0
0.0893789999972796,0
0.0898449999949662,0
0.0903099999995902,0
0.0907759999972768,0
0.0912409999946249,0
0.0917069999995874,0
0.0921719999969355,0
0.0926379999946221,0
0.0931029999992461,0
0.0935689999969327,0
0.0940339999942807,0
0.0944999999992433,0
0.0949659999969299,0
0.095430999994278,0
0.0958969999992405,0
0.0963619999965886,0
0.0968279999942752,0
0.0972929999988992,0
0.0977589999965858,0
0.0982240000012098,0
0.0986899999988964,0
0.0991549999962444,0
0.099621000001207,0
0.100085999998555,0
0.100551999996242,0
0.101017000000866,0
0.101482999998552,0
0.1019479999959,0
0.102414000000863,0
0.102878999998211,0
0.103344999995898,0
0.103810000000522,0
0.104275999998208,0
0.104740999995556,0
0.105207000000519,0
0.105671999997867,0
0.106137999995553,0
0.106603000000177,0
0.107068999997864,0
0.107533999995212,0
0.108000000000175,0
0.108465999997861,0
0.108930999995209,0
0.109395999999833,0
0.10986199999752,0
0.110327999995206,0
0.11079299999983,0
0.111258999997517,0
0.111723999994865,0
0.112189999999828,0
0.112654999997176,0
0.113120999994862,0
0.113585999999486,0
0.114051999997173,0
0.114516999994521,0
0.114982999999484,0
0.115447999996832,0
0.115913999994518,0
0.116378999999142,0
0.116844999996829,0
0.117309999994177,0
0.117775999999139,0
0.118240999996488,0
0.118706999994174,0
0.119171999998798,0
0.119637999996485,0
0.120103000001109,0
0.120568999998795,0
0.121033999996143,0
0.121500000001106,0
0.121965999998793,0
0.122430999996141,0
0.122897000001103,0
0.123361999998451,0
0.123827999996138,0
0.124293000000762,0
0.124758999998448,0
0.125223999995796,0
0.125690000000759,0
0.126154999998107,0
0.126620999995794,0
0.127086000000418,0
0.127551999998104,0
0.128016999995452,0
0.128483000000415,0
0.128947999997763,0
0.12941399999545,0
0.129879000000074,0
0.13034499999776,0
0.130809999995108,0
0.131276000000071,0
0.131740999997419,0
0.132206999995105,0
0.132671999999729,0
0.133137999997416,0
0.133602999994764,0
0.134068999999727,0
0.134533999997075,0
0.134999999994761,5.085832e-05
0.135465999999724,5.320821e-05
0.135930999997072,5.001907e-05
0.13639599999442,4.632639e-05
0.136861999999383,4.280156e-05
0.137327999997069,3.877317e-05
0.137792999994417,3.524834e-05
0.13825899999938,3.071641e-05
0.138723999996728,2.702373e-05
0.139189999994414,2.333104e-05
0.139654999999038,1.963836e-05
0.140120999996725,1.560998e-05
0.140585999994073,1.258869e-05
0.141051999999036,9.231709e-06
0.141516999996384,6.54612e-06
0.14198299999407,3.524834e-06
0.142447999998694,1.510643e-06
0.142913999996381,-1.007095e-06
0.143379000001005,-2.517739e-06
0.143844999998691,-4.196231e-06
0.14430999999604,-5.539025e-06
0.144776000001002,-6.210422e-06
0.14524099999835,-6.54612e-06
0.145706999996037,-7.217518e-06
0.146172000000661,-7.049668e-06
0.146637999998347,-6.881819e-06
0.147102999995695,-6.378271e-06
0.147569000000658,-5.539025e-06
0.148033999998006,-4.699779e-06
0.148499999995693,-3.524834e-06
0.148966000000655,-2.18204e-06
0.149430999998003,-6.713969e-07
0.149895999995351,1.174945e-06
0.150362000000314,3.189136e-06
0.150827999998,5.203327e-06
0.151292999995349,7.217518e-06
0.151759000000311,9.231709e-06
0.152223999997659,1.19173e-05
0.152689999995346,1.426719e-05
0.15315499999997,1.661708e-05
0.153620999997656,1.863127e-05
0.154085999995004,2.131685e-05
0.154551999999967,2.366674e-05
0.155016999997315,2.601663e-05
0.155482999995002,2.870222e-05
0.155947999999626,3.105211e-05
0.156413999997312,3.37377e-05
0.15687899999466,3.575189e-05
0.157344999999623,3.810178e-05
0.157809999996971,4.011597e-05
0.158275999994657,4.263371e-05
0.158740999999281,4.448005e-05
0.159206999996968,4.682994e-05
0.159671999994316,4.884413e-05
0.160137999999279,5.069047e-05
0.160602999996627,5.253681e-05
0.161068999994313,5.421531e-05
0.161533999998937,5.606165e-05
0.161999999996624,5.757229e-05
0.162465999994311,5.908293e-05
0.162930999998935,6.059357e-05
0.163396999996621,6.210422e-05
0.163862000001245,6.327916e-05
0.164327999998932,6.428626e-05
0.16479299999628,6.562905e-05
0.165259000001242,6.663615e-05
0.16572399999859,6.764325e-05
0.166189999996277,6.831464e-05
0.166655000000901,6.915389e-05
0.167120999998588,6.999313e-05
0.167585999995936,7.083238e-05
0.168052000000898,7.133593e-05
0.168516999998246,7.200732e-05
0.168982999995933,7.234302e-05
0.169448000000557,7.301442e-05
0.169913999998244,7.368582e-05
0.170378999995592,7.368582e-05
0.170845000000554,7.435722e-05
0.171309999997902,7.452507e-05
0.171775999995589,7.502861e-05
0.172241000000213,7.502861e-05
0.172706999997899,7.536431e-05
0.173171999995247,7.570001e-05
0.17363800000021,7.603571e-05
0.174102999997558,7.603571e-05
0.174568999995245,7.637141e-05
0.175033999999869,7.67071e-05
0.175499999997555,7.67071e-05
0.175965999995242,7.70428e-05
0.176430999999866,7.754635e-05
0.176895999997214,7.73785e-05
0.177361999994901,7.77142e-05
0.177827999999863,7.77142e-05
0.178292999997211,7.77142e-05
0.178758999994898,7.80499e-05
0.179223999999522,7.838559e-05
0.179689999997208,7.872129e-05
0.180154999994556,7.905699e-05
0.180620999999519,7.905699e-05
0.181085999996867,7.939269e-05
0.181551999994554,7.956054e-05
0.182016999999178,8.006408e-05
0.182482999996864,8.023193e-05
0.182947999994212,8.039978e-05
0.183413999999175,8.039978e-05
0.183878999996523,8.107119e-05
0.18434499999421,8.123904e-05
0.184809999998834,8.157473e-05
0.18527599999652,8.207828e-05
0.185741000001144,8.224613e-05
0.186206999998831,8.241398e-05
0.186671999996179,8.274968e-05
0.187138000001141,8.342107e-05
0.187602999998489,8.358892e-05
0.188068999996176,8.409247e-05
0.1885340000008,8.442817e-05
0.188999999998487,8.476387e-05
0.189465999996173,8.526741e-05
0.189931000000797,8.577096e-05
0.190395999998145,8.610666e-05
0.190861999995832,8.644236e-05
0.191328000000794,8.677805e-05
0.191792999998142,8.72816e-05
0.192258999995829,8.778516e-05
0.192724000000453,8.795301e-05
0.19318999999814,8.82887e-05
0.193654999995488,8.879225e-05
0.19412100000045,8.92958e-05
0.194585999997798,8.946365e-05
0.195051999995485,8.979935e-05
0.195517000000109,9.030289e-05
0.195982999997796,9.047074e-05
0.196447999995144,9.114214e-05
0.196914000000106,9.114214e-05
0.197378999997454,9.181353e-05
0.197844999995141,9.181353e-05
0.198309999999765,9.248493e-05
0.198775999997451,9.282063e-05
0.199240999994799,9.298848e-05
0.199706999999762,9.349202e-05
0.20017199999711,9.365987e-05
0.200637999994797,9.416342e-05
0.201102999999421,9.466698e-05
0.201568999997107,9.500267e-05
0.202033999994455,9.550622e-05
0.202499999999418,9.567407e-05
0.202965999997105,9.617762e-05
0.203430999994453,9.651331e-05
0.203896999999415,9.701686e-05
0.204361999996763,9.785611e-05
0.20482799999445,9.819181e-05
0.205292999999074,9.88632e-05
0.20575899999676,9.91989e-05
0.206223999994108,9.970245e-05
0.206689999999071,0.0001003738
0.207154999996419,0.0001008774
0.207620999994106,0.0001015488
0.20808599999873,0.0001018845
0.208551999996416,0.0001025559
0.20901700000104,0.0001028916
0.209482999998727,0.000103563
0.209947999996075,0.0001042344
0.210414000001037,0.0001045701
0.210878999998386,0.0001052415
0.211344999996072,0.0001059129
0.211810000000696,0.0001065843
0.212275999998383,0.00010692
0.212740999995731,0.0001075914
0.213207000000693,0.0001079271
0.213671999998041,0.0001085985
0.214137999995728,0.0001092699
0.214603000000352,0.0001096056
0.215068999998039,0.0001099413
0.215533999995387,0.0001106127
0.216000000000349,0.000111284
0.216465999998036,0.0001119554
0.216930999995384,0.0001121233
0.217396000000008,0.0001129625
0.217861999997695,0.0001132982
0.218327999995381,0.0001138018
0.218793000000005,0.0001143053
0.219258999997692,0.000114641
0.21972399999504,0.0001153124
0.220190000000002,0.0001159838
0.22065499999735,0.0001164874
0.221120999995037,0.0001169909
0.221585999999661,0.0001176623
0.222051999997348,0.0001183337
0.222516999994696,0.0001186694
0.222982999999658,0.0001193408
0.223447999997006,0.0001201801
0.223913999994693,0.0001206836
0.224378999999317,0.000121355
0.224844999997003,0.0001220264
0.225309999994352,0.0001226978
0.225775999999314,0.0001233692
0.226240999996662,0.0001238727
0.226706999994349,0.0001240406
0.227171999998973,0.0001253834
0.227637999996659,0.0001258869
0.228103000001283,0.0001263905
0.22856899999897,0.0001270619
0.229033999996318,0.0001277333
0.229500000001281,0.000128069
0.229965999998967,0.0001292439
0.230430999996315,0.0001294118
0.230896000000939,0.0001300832
0.231361999998626,0.0001310903
0.231827999996312,0.000131426
0.232293000000936,0.0001324331
0.232758999998623,0.0001327687
0.233223999995971,0.0001337758
0.233690000000934,0.0001341115
0.234154999998282,0.0001349508
0.234620999995968,0.0001354543
0.235086000000592,0.0001359579
0.235551999998279,0.0001367971
0.236016999995627,0.0001373007
0.23648300000059,0.0001379721
0.236947999997938,0.0001388113
0.237413999995624,0.000139147
0.237879000000248,0.0001401541
0.238344999997935,0.0001406577
0.238809999995283,0.0001413291
0.239276000000245,0.0001418326
0.239740999997593,0.0001428397
0.24020699999528,0.0001431754
0.240671999999904,0.0001438468
0.241137999997591,0.0001445182
0.241602999994939,0.0001453574
0.242068999999901,0.0001461967
0.242533999997249,0.0001465324
0.242999999994936,0.0001473716
0.243465999999898,0.0001482109
0.243930999997247,0.0001488823
0.244396999994933,0.0001497215
0.244861999999557,0.0001507286
0.245327999997244,0.0001512322
0.245792999994592,0.0001522393
0.246258999999554,0.0001529107
0.246723999996902,0.000153582
0.247189999994589,0.0001545892
0.247654999999213,0.0001552606
0.2481209999969,0.0001562676
0.248585999994248,0.000156939
0.24905199999921,0.0001576104
0.249516999996558,0.0001586175
0.249982999994245,0.0001596246
0.250447999998869,0.0001604639
0.250913999996556,0.0001609674
0.25137900000118,0.0001619745
0.251844999998866,0.0001629816
0.252309999996214,0.000163653
0.252776000001177,0.0001643244
0.253240999998525,0.0001649958
0.253706999996211,0.0001661708
0.254172000000835,0.0001666743
0.254637999998522,0.0001676814
0.25510299999587,0.0001683528
0.255569000000833,0.0001690242
0.256033999998181,0.0001700313
0.256499999995867,0.0001707027
0.25696600000083,0.0001713741
0.257430999998178,0.0001722133
0.257895999995526,0.0001730526
0.258362000000488,0.0001738918
0.258827999998175,0.0001743954
0.259292999995523,0.0001755703
0.259759000000486,0.0001762417
0.260223999997834,0.0001770809
0.26068999999552,0.000178088
0.261155000000144,0.0001789273
0.261620999997831,0.0001801022
0.262085999995179,0.0001809415
0.262552000000142,0.0001816129
0.26301699999749,0.0001827878
0.263482999995176,0.0001837949
0.2639479999998,0.0001844663
0.264413999997487,0.0001858091
0.264878999994835,0.000186984
0.265344999999797,0.000188159
0.265809999997145,0.0001891661
0.266275999994832,0.0001901732
0.266740999999456,0.000191516
0.267206999997143,0.0001925231
0.267671999994491,0.0001938659
0.268137999999453,0.0001952087
0.268602999996801,0.0001965515
0.269068999994488,0.0001978943
0.269533999999112,0.0001990692
0.269999999996799,0.000200412
0.270465999994485,0.0002015869
0.270930999999109,0.0002032654
0.271395999996457,0.0002046082
0.271861999994144,0.000205951
0.272327999999106,0.0002072938
0.272792999996454,0.0002086366
0.273258999994141,0.0002099794
0.273723999998765,0.0002116579
0.274189999996452,0.0002128328
0.274655000001076,0.0002143435
0.275120999998762,0.0002158541
0.27558599999611,0.0002171969
0.276052000001073,0.0002185397
0.276516999998421,0.0002198825
0.276982999996108,0.0002213931
0.277448000000732,0.0002227359
0.277913999998418,0.0002240787
0.278378999995766,0.0002254215
0.278845000000729,0.0002271
0.279309999998077,0.0002284428
0.279775999995763,0.0002299535
0.280241000000387,0.0002314641
0.280706999998074,0.0002328069
0.281171999995422,0.0002341497
0.281638000000385,0.0002358282
0.282102999997733,0.000237171
0.282568999995419,0.0002385138
0.283034000000043,0.0002398566
0.28349999999773,0.0002411994
0.283965999995416,0.0002428779
0.284431000000041,0.0002442206
0.284896999997727,0.0002455635
0.285361999995075,0.0002472419
0.285828000000038,0.0002489204
0.286292999997386,0.0002499275
0.286758999995072,0.0002512703
0.287223999999696,0.0002529488
0.287689999997383,0.0002544594
0.288154999994731,0.0002559701
0.288620999999694,0.0002576486
0.289085999997042,0.0002589914
0.289551999994728,0.0002603342
0.290016999999352,0.000261677
0.290482999997039,0.0002633555
0.290947999994387,0.0002648661
0.291413999999349,0.0002663767
0.291878999996698,0.0002677195
0.292344999994384,0.0002688945
0.292809999999008,0.0002704051
0.293275999996695,0.0002717479
0.293740999994043,0.0002734264
0.294206999999005,0.0002747692
0.294671999996353,0.0002762798
0.29513799999404,0.0002777905
0.295603999999003,0.0002791333
0.296068999996351,0.0002804761
0.296534000000975,0.0002821546
0.296999999998661,0.0002834974
0.297465999996348,0.0002848401
0.297931000000972,0.0002865187
0.298396999998658,0.0002876936
0.298861999996006,0.0002892042
0.299328000000969,0.0002898756
0.299792999998317,0.0002912184
0.300258999996004,0.0002925612
0.300724000000628,0.000293904
0.301189999998314,0.0002952468
0.301654999995662,0.0002965896
0.302121000000625,0.0002979324
0.302585999997973,0.0002992752
0.30305199999566,0.000300618
0.303517000000284,0.0003016251
0.30398299999797,0.0003031357
0.304447999995318,0.0003043107
0.304914000000281,0.0003053178
0.305378999997629,0.0003063249
0.305844999995315,0.000307332
0.306309999999939,0.0003086748
0.306775999997626,0.0003098497
0.307240999994974,0.0003110246
0.307706999999937,0.0003120317
0.308171999997285,0.0003133745
0.308637999994971,0.0003145495
0.309102999999595,0.0003153887
0.309568999997282,0.0003163958
0.31003399999463,0.0003172351
0.310499999999593,0.0003180743
0.310965999997279,0.0003192493
0.311430999994627,0.0003200885
0.311895999999251,0.0003207599
0.312361999996938,0.000321767
0.312827999994624,0.0003227741
0.313292999999248,0.0003234455
0.313758999996935,0.0003242847
0.314223999994283,0.0003247883
0.314689999999246,0.0003254597
0.315154999996594,0.0003261311
0.31562099999428,0.0003268025
0.316085999998904,0.0003268025
0.316551999996591,0.0003271382
0.317017000001215,0.0003274739
0.317482999998902,0.0003281453
0.31794799999625,0.000328481
0.318414000001212,0.0003286488
0.31887899999856,0.0003289845
0.319344999996247,0.0003294881
0.319810000000871,0.0003294881
0.320275999998557,0.0003294881
0.320740999995905,0.0003298238
0.321207000000868,0.0003298238
0.321671999998216,0.0003299916
0.322137999995903,0.0003298238
0.322603000000527,0.0003299916
0.323068999998213,0.0003298238
0.323533999995561,0.0003294881
0.324000000000524,0.0003294881
0.32446599999821,0.0003291524
0.324930999995559,0.0003288167
0.325396000000183,0.0003286488
0.325861999997869,0.0003283131
0.326327999995556,0.0003279774
0.32679300000018,0.0003271382
0.327258999997866,0.0003268025
0.327723999995214,0.0003261311
0.328190000000177,0.0003256275
0.328654999997525,0.0003247883
0.329120999995212,0.0003244526
0.329585999999836,0.0003234455
0.330051999997522,0.0003222706
0.33051699999487,0.0003215991
0.330982999999833,0.0003205921
0.331447999997181,0.0003194171
0.331913999994867,0.0003185779
0.332378999999491,0.0003172351
0.332844999997178,0.0003160601
0.333309999994526,0.0003147173
0.333775999999489,0.0003133745
0.334240999996837,0.0003118639
0.334706999994523,0.0003105211
0.335171999999147,0.0003090104
0.335637999996834,0.000307332
0.336102999994182,0.0003058213
0.336568999999145,0.0003041428
0.337033999996493,0.0003022965
0.337499999994179,0.000300618
0.337965999999142,0.0002986038
0.33843099999649,0.0002969253
0.338896000001114,0.0002949111
0.3393619999988,0.0002925612
0.339827999996487,0.0002907149
0.340293000001111,0.0002885328
0.340758999998798,0.0002861829
0.341223999996146,0.0002840009
0.341690000001108,0.0002818189
0.342154999998456,0.000279469
0.342620999996143,0.0002771191
0.343086000000767,0.0002742657
0.343551999998454,0.0002717479
0.344016999995802,0.0002687266
0.344483000000764,0.0002660411
0.344947999998112,0.0002630198
0.345413999995799,0.0002599985
0.345879000000423,0.0002569772
0.346344999998109,0.0002542916
0.346809999995457,0.0002509346
0.34727600000042,0.0002472419
0.347740999997768,0.0002438849
0.348206999995455,0.0002401923
0.348672000000079,0.0002364996
0.349137999997765,0.0002328069
0.349602999995113,0.0002291142
0.350069000000076,0.0002250858
0.350533999997424,0.0002210574
0.350999999995111,0.0002170291
0.351466000000073,0.0002128328
0.351930999997421,0.0002079652
0.352395999994769,0.0002036011
0.352861999999732,0.0001989014
0.353327999997418,0.0001942016
0.353792999994766,0.0001891661
0.354258999999729,0.0001844663
0.354723999997077,0.0001794308
0.355189999994764,0.0001743954
0.355654999999388,0.000169192
0.356120999997074,0.0001641566
0.356585999994422,0.0001582818
0.357051999999385,0.0001529107
0.357516999996733,0.0001472038
0.35798299999442,0.0001414969
0.358447999999044,0.00013579
0.35891399999673,0.0001299153
0.359378999994078,0.0001240406
0.359844999999041,0.0001178302
0.360309999996389,0.0001119554
0.360775999994075,0.000105745
0.361240999998699,9.95346e-05
0.361706999996386,9.315633e-05
0.36217200000101,8.711375e-05
0.362637999998697,8.039978e-05
0.363102999996045,7.402152e-05
0.363569000001007,6.764325e-05
0.364033999998355,6.126497e-05
0.364499999996042,5.4551e-05
0.364966000001004,4.783703e-05
0.365430999998352,4.129091e-05
0.365896999996039,3.457694e-05
0.366362000000663,2.803082e-05
0.36682799999835,2.131685e-05
0.367292999995698,1.493858e-05
0.36775900000066,7.888914e-06
0.368223999998008,1.007095e-06
0.368689999995695,-6.042573e-06
0.369155000000319,-1.258869e-05
0.369620999998006,-1.930266e-05
0.370085999995354,-2.635233e-05
0.370552000000316,-3.30663e-05
0.371016999997664,-3.994812e-05
0.371482999995351,-4.649424e-05
0.371947999999975,-5.337606e-05
0.372413999997661,-5.992218e-05
0.37287899999501,-6.730755e-05
0.373344999999972,-7.402152e-05
0.37380999999732,-8.073549e-05
0.374275999995007,-8.761731e-05
0.374740999999631,-9.416342e-05
0.375206999997317,-0.0001008774
0.375671999994665,-0.0001075914
0.376137999999628,-0.0001143053
0.376603999997315,-0.0001203479
0.377068999994663,-0.0001267262
0.377533999999287,-0.0001332723
0.377999999996973,-0.0001398184
0.37846599999466,-0.0001456931
0.378930999999284,-0.0001519036
0.37939699999697,-0.0001586175
0.379861999994318,-0.0001643244
0.380327999999281,-0.000170367
0.380792999996629,-0.0001760739
0.381258999994316,-0.0001819486
0.38172399999894,-0.0001874876
0.382189999996626,-0.0001931945
0.38265500000125,-0.0001985657
0.383120999998937,-0.0002039368
0.383585999996285,-0.0002091402
0.384052000001248,-0.0002145113
0.384516999998596,-0.000219379
0.384982999996282,-0.0002244144
0.385448000000906,-0.0002294499
0.385913999998593,-0.0002343175
0.386378999995941,-0.0002386816
0.386845000000903,-0.0002432136
0.387309999998251,-0.0002477455
0.387775999995938,-0.0002522774
0.388241000000562,-0.0002563058
0.388706999998249,-0.0002606699
0.389171999995597,-0.0002643625
0.389638000000559,-0.0002683909
0.390102999997907,-0.0002724193
0.390568999995594,-0.0002759442
0.391034000000218,-0.000279469
0.391499999997905,-0.0002831617
0.391965999995591,-0.0002866865
0.392431000000215,-0.0002902113
0.392895999997563,-0.0002928969
0.39336199999525,-0.0002962539
0.393828000000212,-0.0002992752
0.39429299999756,-0.0003022965
0.394758999995247,-0.0003049821
0.395223999999871,-0.0003078355
0.395689999997558,-0.0003105211
0.396154999994906,-0.0003130388
0.396620999999868,-0.0003152209
0.397085999997216,-0.0003177386
0.397551999994903,-0.0003204242
0.398016999999527,-0.0003222706
0.398482999997213,-0.0003244526
0.398947999994562,-0.0003264668
0.399413999999524,-0.0003283131
0.399878999996872,-0.0003301595
0.400344999994559,-0.0003321737
0.400809999999183,-0.0003338521
0.401275999996869,-0.0003353628
0.401740999994217,-0.0003368734
0.40220699999918,-0.0003385519
0.402671999996528,-0.0003398947
0.403137999994215,-0.0003409018
0.403602999998839,-0.0003422446
0.404068999996525,-0.0003432517
0.404534000001149,-0.0003442588
0.404999999998836,-0.0003452659
0.405465999996522,-0.0003459373
0.405931000001146,-0.0003471122
0.406395999998495,-0.0003479515
0.406861999996181,-0.000348455
0.407328000001144,-0.0003492943
0.407792999998492,-0.0003499657
0.408258999996178,-0.0003506371
0.408724000000802,-0.0003506371
0.409189999998489,-0.0003513085
0.409654999995837,-0.000351812
0.4101210000008,-0.0003516442
0.410585999998148,-0.0003519799
0.411051999995834,-0.0003523155
0.411517000000458,-0.0003526513
0.411982999998145,-0.0003526513
0.412447999995493,-0.0003526513
0.412914000000455,-0.0003524834
0.413378999997803,-0.0003524834
0.41384499999549,-0.0003523155
0.414310000000114,-0.0003523155
0.414775999997801,-0.000351812
0.415240999995149,-0.0003519799
0.415707000000111,-0.0003514763
0.416171999997459,-0.0003509728
0.416637999995146,-0.0003508049
0.41710299999977,-0.0003501335
0.417568999997457,-0.0003499657
0.418033999994805,-0.0003492943
0.418499999999767,-0.0003487907
0.418965999997454,-0.0003482872
0.419430999994802,-0.0003477836
0.419895999999426,-0.0003469444
0.420361999997112,-0.0003459373
0.420827999994799,-0.0003452659
0.421292999999423,-0.0003445945
0.42175899999711,-0.0003439231
0.422223999994458,-0.0003427482
0.42268999999942,-0.0003419089
0.423154999996768,-0.0003412375
0.423620999994455,-0.0003402304
0.424085999999079,-0.0003392233
0.424551999996766,-0.0003378805
0.425016999994114,-0.0003370413
0.425482999999076,-0.0003358663
0.425947999996424,-0.0003345235
0.426413999994111,-0.0003335165
0.426878999998735,-0.0003323415
0.427344999996421,-0.0003311665
0.427810000001045,-0.0003298238
0.428275999998732,-0.000328481
0.42874099999608,-0.0003271382
0.429207000001043,-0.0003259632
0.429671999998391,-0.0003246204
0.430137999996077,-0.0003231098
0.430603000000701,-0.0003219348
0.431068999998388,-0.0003207599
0.431533999995736,-0.0003194171
0.432000000000698,-0.0003182421
0.432465999998385,-0.0003170672
0.432930999995733,-0.0003152209
0.433396000000357,-0.0003140459
0.433861999998044,-0.0003125353
0.43432799999573,-0.0003111925
0.434793000000354,-0.0003098497
0.435258999998041,-0.0003085069
0.435723999995389,-0.0003071641
0.436190000000352,-0.0003058213
0.4366549999977,-0.0003043107
0.437120999995386,-0.0003026322
0.43758600000001,-0.0003016251
0.438051999997697,-0.0002997787
0.438516999995045,-0.0002984359
0.438983000000007,-0.0002969253
0.439447999997356,-0.0002955825
0.439913999995042,-0.0002940719
0.440378999999666,-0.0002925612
0.440844999997353,-0.0002908827
0.441309999994701,-0.0002892042
0.441775999999663,-0.0002876936
0.442240999997011,-0.0002860151
0.442706999994698,-0.0002846723
0.443171999999322,-0.000282826
0.443637999997009,-0.0002811475
0.444102999994357,-0.000279469
0.444568999999319,-0.0002776226
0.445033999996667,-0.000276112
0.445499999994354,-0.0002744335
0.445965999999316,-0.0002729229
0.446430999996664,-0.0002714122
0.446896999994351,-0.0002692302
0.447361999998975,-0.0002677195
0.447827999996662,-0.0002660411
0.44829299999401,-0.0002646983
0.448758999998972,-0.0002628519
0.44922399999632,-0.0002613413
0.449689999994007,-0.0002596628
0.450154999998631,-0.0002579843
0.450620999996318,-0.0002563058
0.451086000000942,-0.0002551308
0.451551999998628,-0.0002532845
0.452016999995976,-0.0002519417
0.452483000000939,-0.0002505989
0.452947999998287,-0.0002489204
0.453413999995973,-0.0002475776
0.453879000000597,-0.0002462348
0.454344999998284,-0.0002448921
0.454809999995632,-0.0002432136
0.455276000000595,-0.0002418708
0.455740999997943,-0.000240528
0.456206999995629,-0.000239353
0.456672000000253,-0.0002378424
0.45713799999794,-0.0002364996
0.457602999995288,-0.0002354925
0.458069000000251,-0.0002341497
0.458533999997599,-0.0002328069
0.458999999995285,-0.0002314641
0.459466000000248,-0.000230457
0.459930999997596,-0.0002291142
0.460395999994944,-0.0002277714
0.460861999999906,-0.0002262608
0.461327999997593,-0.0002250858
